type,sfpname,partnumber,serialnumber,state,switch,interface
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2233N1RB     ,inserted,221,eth1/49
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2232N68W     ,inserted,221,eth1/50
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JP     ,inserted,221,eth1/33
,,,,removed,221,eth1/47
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399G7     ,inserted,221,eth1/23
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD22339AAK     ,inserted,221,eth1/18
,,,,removed,221,eth1/51
,,,,removed,221,eth1/46
,,,,removed,221,eth1/52
,,,,removed,221,eth1/45
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399GS     ,inserted,221,eth1/27
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399J1     ,inserted,221,eth1/22
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HR     ,inserted,221,eth1/21
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD22339657     ,inserted,221,eth1/13
,,,,removed,221,eth1/53
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398BT     ,inserted,221,eth1/19
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398C7     ,inserted,221,eth1/3
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233964X     ,inserted,221,eth1/1
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233964B     ,inserted,221,eth1/2
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399GK     ,inserted,221,eth1/34
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398BL     ,inserted,221,eth1/11
,,,,removed,221,eth1/44
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399GU     ,inserted,221,eth1/35
,,,,removed,221,eth1/48
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398C0     ,inserted,221,eth1/16
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HE     ,inserted,221,eth1/24
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K4VB     ,inserted,221,eth1/36
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399H5     ,inserted,221,eth1/37
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JA     ,inserted,221,eth1/38
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399KD     ,inserted,221,eth1/39
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K4TE     ,inserted,221,eth1/40
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K4SE     ,inserted,221,eth1/41
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K4TC     ,inserted,221,eth1/42
,,,,removed,221,eth1/4
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD22339AAP     ,inserted,221,eth1/12
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398BA     ,inserted,221,eth1/8
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399GW     ,inserted,221,eth1/29
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233964K     ,inserted,221,eth1/10
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398B9     ,inserted,221,eth1/14
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233965B     ,inserted,221,eth1/7
,,,,removed,221,eth1/54
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399H4     ,inserted,221,eth1/26
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HL     ,inserted,221,eth1/25
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD22339642     ,inserted,221,eth1/17
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JW     ,inserted,221,eth1/31
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HA     ,inserted,221,eth1/32
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD22339651     ,inserted,221,eth1/9
,,,,removed,221,eth1/20
,,,,removed,221,eth1/28
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233964Z     ,inserted,221,eth1/5
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233964G     ,inserted,221,eth1/15
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JE     ,inserted,221,eth1/30
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233964R     ,inserted,222,eth1/1
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233964P     ,inserted,222,eth1/2
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233964W     ,inserted,222,eth1/3
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398BS     ,inserted,222,eth1/4
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD22339644     ,inserted,222,eth1/5
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD22339655     ,inserted,222,eth1/6
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398BK     ,inserted,222,eth1/7
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398BW     ,inserted,222,eth1/8
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD22339654     ,inserted,222,eth1/9
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233964U     ,inserted,222,eth1/10
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K4YR     ,inserted,222,eth1/43
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2234N0EG     ,inserted,222,eth1/49
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2234N0L9     ,inserted,222,eth1/50
,,,,removed,222,eth1/54
,,,,removed,222,eth1/47
,,,,removed,222,eth1/51
,,,,removed,222,eth1/52
,,,,removed,222,eth1/45
,,,,removed,222,eth1/53
,,,,removed,222,eth1/44
,,,,removed,222,eth1/46
,,,,removed,222,eth1/48
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD22339648     ,inserted,222,eth1/11
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD22339645     ,inserted,222,eth1/12
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD22339650     ,inserted,222,eth1/13
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD22339643     ,inserted,222,eth1/14
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398BM     ,inserted,222,eth1/15
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398C9     ,inserted,222,eth1/16
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398BH     ,inserted,222,eth1/17
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398BC     ,inserted,222,eth1/18
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398B7     ,inserted,222,eth1/19
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398BF     ,inserted,222,eth1/20
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233965T     ,inserted,222,eth1/21
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233964N     ,inserted,222,eth1/22
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233964L     ,inserted,222,eth1/23
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398BB     ,inserted,222,eth1/24
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD22339AAH     ,inserted,222,eth1/25
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233965J     ,inserted,222,eth1/26
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233965F     ,inserted,222,eth1/27
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD22339658     ,inserted,222,eth1/28
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD22339659     ,inserted,222,eth1/29
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398BR     ,inserted,222,eth1/30
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398BE     ,inserted,222,eth1/31
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398BP     ,inserted,222,eth1/32
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233965K     ,inserted,222,eth1/33
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD22339AAM     ,inserted,222,eth1/34
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233965N     ,inserted,222,eth1/35
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233964E     ,inserted,222,eth1/36
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K4YN     ,inserted,222,eth1/37
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K4YX     ,inserted,222,eth1/38
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233964F     ,inserted,222,eth1/39
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233965A     ,inserted,222,eth1/40
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K4YV     ,inserted,222,eth1/41
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K4YC     ,inserted,222,eth1/42
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399GX     ,inserted,223,eth1/1
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JG     ,inserted,223,eth1/2
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399GT     ,inserted,223,eth1/3
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HV     ,inserted,223,eth1/4
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399K0     ,inserted,223,eth1/5
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399J3     ,inserted,223,eth1/6
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399GZ     ,inserted,223,eth1/7
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399K5     ,inserted,223,eth1/8
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399K2     ,inserted,223,eth1/9
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399K6     ,inserted,223,eth1/10
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K4VF     ,inserted,223,eth1/43
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K4UU     ,inserted,223,eth1/44
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2234N0S4     ,inserted,223,eth1/49
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2232N68C     ,inserted,223,eth1/50
,,,,removed,223,eth1/53
,,,,removed,223,eth1/48
,,,,removed,223,eth1/54
,,,,removed,223,eth1/33
,,,,removed,223,eth1/47
,,,,removed,223,eth1/51
,,,,removed,223,eth1/46
,,,,removed,223,eth1/52
,,,,removed,223,eth1/45
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JZ     ,inserted,223,eth1/11
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399K4     ,inserted,223,eth1/12
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HZ     ,inserted,223,eth1/13
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HM     ,inserted,223,eth1/14
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399KG     ,inserted,223,eth1/15
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JB     ,inserted,223,eth1/16
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HW     ,inserted,223,eth1/17
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399KF     ,inserted,223,eth1/18
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399GH     ,inserted,223,eth1/19
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399K9     ,inserted,223,eth1/20
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399K8     ,inserted,223,eth1/21
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399H8     ,inserted,223,eth1/22
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399K1     ,inserted,223,eth1/23
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399J8     ,inserted,223,eth1/24
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399GF     ,inserted,223,eth1/25
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399H7     ,inserted,223,eth1/26
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399H2     ,inserted,223,eth1/27
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JD     ,inserted,223,eth1/28
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399K3     ,inserted,223,eth1/29
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JL     ,inserted,223,eth1/30
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HJ     ,inserted,223,eth1/31
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HB     ,inserted,223,eth1/32
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HT     ,inserted,223,eth1/34
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HF     ,inserted,223,eth1/35
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HS     ,inserted,223,eth1/36
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399GV     ,inserted,223,eth1/37
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399GD     ,inserted,223,eth1/38
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399KE     ,inserted,223,eth1/39
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JX     ,inserted,223,eth1/40
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K4VN     ,inserted,223,eth1/41
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K4VK     ,inserted,223,eth1/42
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JY     ,inserted,224,eth1/1
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399J0     ,inserted,224,eth1/2
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399G8     ,inserted,224,eth1/3
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HX     ,inserted,224,eth1/4
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JK     ,inserted,224,eth1/5
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HG     ,inserted,224,eth1/6
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JS     ,inserted,224,eth1/7
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JC     ,inserted,224,eth1/8
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JT     ,inserted,224,eth1/9
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JJ     ,inserted,224,eth1/10
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K1JA     ,inserted,224,eth1/43
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K1K2     ,inserted,224,eth1/44
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K4T5     ,inserted,224,eth1/45
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2233N1R7     ,inserted,224,eth1/49
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2233N1PY     ,inserted,224,eth1/50
,,,,removed,224,eth1/33
,,,,removed,224,eth1/47
,,,,removed,224,eth1/51
,,,,removed,224,eth1/52
,,,,removed,224,eth1/53
,,,,removed,224,eth1/54
,,,,removed,224,eth1/46
,,,,removed,224,eth1/34
,,,,removed,224,eth1/48
,,,,removed,224,eth1/36
,,,,removed,224,eth1/38
,,,,removed,224,eth1/40
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JF     ,inserted,224,eth1/11
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HH     ,inserted,224,eth1/12
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399J9     ,inserted,224,eth1/13
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399KH     ,inserted,224,eth1/14
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JN     ,inserted,224,eth1/15
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399KA     ,inserted,224,eth1/16
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399GA     ,inserted,224,eth1/17
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HY     ,inserted,224,eth1/18
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HN     ,inserted,224,eth1/19
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HU     ,inserted,224,eth1/20
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399G9     ,inserted,224,eth1/21
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399GN     ,inserted,224,eth1/22
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JU     ,inserted,224,eth1/23
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JR     ,inserted,224,eth1/24
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HC     ,inserted,224,eth1/25
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399H6     ,inserted,224,eth1/26
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399GE     ,inserted,224,eth1/27
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399J5     ,inserted,224,eth1/28
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399GB     ,inserted,224,eth1/29
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HK     ,inserted,224,eth1/30
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399JV     ,inserted,224,eth1/31
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399K7     ,inserted,224,eth1/32
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K1K4     ,inserted,224,eth1/35
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399H9     ,inserted,224,eth1/37
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399HD     ,inserted,224,eth1/39
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K1JG     ,inserted,224,eth1/41
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K1JB     ,inserted,224,eth1/42
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399H3     ,inserted,225,eth1/1
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233965G     ,inserted,225,eth1/2
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U3A0     ,inserted,225,eth1/49
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U006     ,inserted,225,eth1/50
,,,,removed,225,eth1/23
,,,,removed,225,eth1/51
,,,,removed,225,eth1/46
,,,,removed,225,eth1/24
,,,,removed,225,eth1/52
,,,,removed,225,eth1/45
,,,,removed,225,eth1/22
,,,,removed,225,eth1/43
,,,,removed,225,eth1/21
,,,,removed,225,eth1/6
,,,,removed,225,eth1/16
,,,,removed,225,eth1/53
,,,,removed,225,eth1/44
,,,,removed,225,eth1/48
,,,,removed,225,eth1/42
,,,,removed,225,eth1/54
,,,,removed,225,eth1/26
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398BG     ,inserted,225,eth1/4
,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399GR     ,removed,225,eth1/3
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K1UM     ,inserted,225,eth1/15
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DLUT     ,inserted,225,eth1/17
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DRHY     ,inserted,225,eth1/18
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DRHE     ,inserted,225,eth1/19
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2127DWDC     ,inserted,225,eth1/27
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2127DCFV     ,inserted,225,eth1/28
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2127DCFJ     ,inserted,225,eth1/29
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2127DCFC     ,inserted,225,eth1/30
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DRMF     ,inserted,225,eth1/31
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2127DWD9     ,inserted,225,eth1/32
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DRMG     ,inserted,225,eth1/33
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DRHA     ,inserted,225,eth1/34
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DRHX     ,inserted,225,eth1/35
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DLTV     ,inserted,225,eth1/36
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DLUW     ,inserted,225,eth1/37
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS2 ,AVD2124DLUX     ,inserted,225,eth1/38
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223398BX     ,inserted,225,eth1/39
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223394UB     ,inserted,225,eth1/40
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD2233931S     ,inserted,225,eth1/41
,,,,removed,225,eth1/5
,,,,removed,225,eth1/47
,,,,removed,225,eth1/25
,,,,removed,225,eth1/20
,,,,removed,225,eth1/8
,,,,removed,225,eth1/9
,,,,removed,225,eth1/10
,,,,removed,225,eth1/7
,,,,removed,225,eth1/14
,,,,removed,225,eth1/13
,,,,removed,225,eth1/12
,,,,removed,225,eth1/11
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399J2     ,inserted,226,eth1/1
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399GC     ,inserted,226,eth1/2
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U3AG     ,inserted,226,eth1/49
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U19C     ,inserted,226,eth1/50
,,,,removed,226,eth1/53
,,,,removed,226,eth1/44
,,,,removed,226,eth1/48
,,,,removed,226,eth1/42
,,,,removed,226,eth1/54
,,,,removed,226,eth1/26
,,,,removed,226,eth1/25
,,,,removed,226,eth1/40
,,,,removed,226,eth1/20
,,,,removed,226,eth1/5
,,,,removed,226,eth1/47
,,,,removed,226,eth1/23
,,,,removed,226,eth1/41
,,,,removed,226,eth1/51
,,,,removed,226,eth1/46
,,,,removed,226,eth1/8
,,,,removed,226,eth1/9
,,,,removed,226,eth1/10
,,,,removed,226,eth1/7
,,,,removed,226,eth1/14
,,,,removed,226,eth1/13
,,,,removed,226,eth1/12
,,,,removed,226,eth1/11
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399GM     ,inserted,226,eth1/3
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD223399GL     ,inserted,226,eth1/4
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K1TU     ,inserted,226,eth1/15
