last_transition_time,last_transition_date,fault_code,description,severity,DN,creation_date,creation_time
15:51:33.885+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 19293 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth14/6]/fault-F110176,2020-09-03,22:15:57.447+00:00
16:30:39.420+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 19 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth14/6]/fault-F112128,2020-09-03,22:15:57.453+00:00
16:21:11.325+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 12224 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth10/4]/fault-F110176,2020-09-03,22:15:57.457+00:00
16:25:25.597+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 13 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth10/4]/fault-F112128,2020-09-03,22:15:57.461+00:00
16:25:25.704+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 15645 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth10/18]/fault-F110176,2020-09-03,22:15:57.474+00:00
16:06:22.242+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 24 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth10/18]/fault-F112128,2020-09-03,22:15:57.478+00:00
16:10:35.117+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 22654 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth14/5]/fault-F110176,2020-09-03,22:15:57.508+00:00
16:26:27.904+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 12 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth14/5]/fault-F112128,2020-09-03,22:15:57.513+00:00
16:25:25.900+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 15209 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth11/31]/fault-F110176,2020-09-03,22:15:57.550+00:00
15:55:47.254+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 19 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth11/31]/fault-F112128,2020-09-03,22:15:57.554+00:00
16:25:25.888+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 13560 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth10/24]/fault-F110176,2020-09-03,22:15:57.577+00:00
16:25:25.892+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 23 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth10/24]/fault-F112128,2020-09-03,22:15:57.581+00:00
16:25:25.687+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 14212 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth14/9]/fault-F110176,2020-09-03,22:15:57.631+00:00
16:15:53.426+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 12 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth14/9]/fault-F112128,2020-09-03,22:15:57.635+00:00
16:15:53.413+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 17826 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth10/32]/fault-F110176,2020-09-03,22:15:57.642+00:00
16:25:25.675+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 12 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth10/32]/fault-F112128,2020-09-03,22:15:57.646+00:00
15:55:47.745+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 21548 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth9/28]/fault-F110176,2020-09-03,22:15:57.691+00:00
16:26:27.453+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 14 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth9/28]/fault-F112128,2020-09-03,22:15:57.695+00:00
16:21:11.971+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 21465 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth14/23]/fault-F110176,2020-09-03,22:15:57.703+00:00
15:55:47.737+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 11 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth14/23]/fault-F112128,2020-09-03,22:15:57.707+00:00
16:16:57.048+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 11786 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth10/17]/fault-F110176,2020-09-03,22:15:57.711+00:00
16:10:35.108+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 9 raised above threshold 9 and value is recovering ,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth10/17]/fault-F112128,2020-09-03,22:15:57.716+00:00
16:21:11.388+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 17286 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth9/13]/fault-F110176,2020-09-03,22:15:57.728+00:00
16:15:55.317+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 11 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth9/13]/fault-F112128,2020-09-03,22:15:57.732+00:00
16:26:27.887+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 18024 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth14/28]/fault-F110176,2020-09-03,22:15:57.773+00:00
16:15:53.381+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 17 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth14/28]/fault-F112128,2020-09-03,22:15:57.778+00:00
16:01:05.306+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 11998 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth10/15]/fault-F110176,2020-09-03,22:15:57.782+00:00
16:15:53.363+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 21 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth10/15]/fault-F112128,2020-09-03,22:15:57.789+00:00
15:40:56.668+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 20341 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth7/16]/fault-F110176,2020-09-03,22:15:57.795+00:00
16:21:12.222+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 23 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth7/16]/fault-F112128,2020-09-03,22:15:57.800+00:00
16:30:41.075+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 17130 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth14/30]/fault-F110176,2020-09-03,22:15:57.863+00:00
16:30:41.079+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 9 raised above threshold 9 and value is recovering ,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth14/30]/fault-F112128,2020-09-03,22:15:57.868+00:00
15:55:46.912+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 13229 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth10/22]/fault-F110176,2020-09-03,22:15:57.884+00:00
16:11:39.362+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 13 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth10/22]/fault-F112128,2020-09-03,22:15:57.889+00:00
15:20:50.307+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 22657 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth14/16]/fault-F110176,2020-09-03,22:15:56.149+00:00
16:21:11.903+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 23 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth14/16]/fault-F112128,2020-09-03,22:15:56.154+00:00
14:47:59.181+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 18886 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth14/17]/fault-F110176,2020-09-03,22:15:56.175+00:00
14:55:24.787+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 14 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth14/17]/fault-F112128,2020-09-03,22:15:56.179+00:00
16:21:12.209+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 11591 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth7/6]/fault-F110176,2020-09-03,22:15:56.193+00:00
16:30:41.866+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 10 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth7/6]/fault-F112128,2020-09-03,22:15:56.197+00:00
16:26:27.412+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 15152 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth5/15]/fault-F110176,2020-09-03,22:15:56.217+00:00
16:30:40.878+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 16 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth5/15]/fault-F112128,2020-09-03,22:15:56.221+00:00
16:10:35.592+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 10626 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth11/24]/fault-F110176,2020-09-03,22:15:56.278+00:00
16:26:28.019+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 15 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth11/24]/fault-F112128,2020-09-03,22:15:56.282+00:00
15:31:25.517+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 15133 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth5/8]/fault-F110176,2020-09-03,22:15:56.286+00:00
16:25:25.368+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 15 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth5/8]/fault-F112128,2020-09-03,22:15:56.290+00:00
16:15:53.796+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 21299 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth12/17]/fault-F110176,2020-09-03,22:15:56.303+00:00
16:15:53.801+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 18 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth12/17]/fault-F112128,2020-09-03,22:15:56.308+00:00
15:01:44.435+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 18267 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth10/21]/fault-F110176,2020-09-03,22:15:56.321+00:00
16:06:22.552+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 12 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth10/21]/fault-F112128,2020-09-03,22:15:56.325+00:00
16:30:41.416+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 20735 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth11/19]/fault-F110176,2020-09-03,22:15:56.347+00:00
16:21:11.599+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 13 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth11/19]/fault-F112128,2020-09-03,22:15:56.351+00:00
16:10:35.380+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 24245 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth11/20]/fault-F110176,2020-09-03,22:15:56.373+00:00
16:30:41.408+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 1 fell below threshold 10,cleared,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth11/20]/fault-F112128,2020-09-03,22:15:56.377+00:00
16:15:53.095+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 18166 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth5/28]/fault-F110176,2020-09-03,22:15:56.386+00:00
16:30:40.814+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 13 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth5/28]/fault-F112128,2020-09-03,22:15:56.391+00:00
16:30:41.379+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 17309 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth17/18]/fault-F110176,2020-09-03,22:15:56.423+00:00
16:30:41.383+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 16 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth17/18]/fault-F112128,2020-09-03,22:15:56.427+00:00
15:26:08.059+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 11772 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth8/10]/fault-F110176,2020-09-03,22:15:56.465+00:00
16:25:25.861+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 12 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth8/10]/fault-F112128,2020-09-03,22:15:56.469+00:00
16:25:25.956+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 14361 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth12/15]/fault-F110176,2020-09-03,22:15:56.491+00:00
15:55:47.418+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 17 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth12/15]/fault-F112128,2020-09-03,22:15:56.495+00:00
16:15:53.608+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 11142 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth9/31]/fault-F110176,2020-09-03,22:15:56.507+00:00
16:25:25.948+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 13 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth9/31]/fault-F112128,2020-09-03,22:15:56.512+00:00
16:30:41.320+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 14581 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth9/26]/fault-F110176,2020-09-03,22:15:56.516+00:00
16:30:41.325+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 10 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth9/26]/fault-F112128,2020-09-03,22:15:56.520+00:00
16:10:34.873+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 21117 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth15/24]/fault-F110176,2020-09-03,22:15:56.569+00:00
16:26:27.286+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 15 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth15/24]/fault-F112128,2020-09-03,22:15:56.574+00:00
16:06:22.319+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 21880 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth9/21]/fault-F110176,2020-09-03,22:15:56.604+00:00
16:30:41.299+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 13 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth9/21]/fault-F112128,2020-09-03,22:15:56.608+00:00
16:21:10.099+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 17173 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth11/14]/fault-F110176,2020-09-03,22:15:56.669+00:00
15:36:41.794+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 13 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth11/14]/fault-F112128,2020-09-03,22:15:56.674+00:00
16:06:23.204+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 12 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth8/21]/fault-F112128,2020-09-03,22:15:56.696+00:00
16:30:41.278+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 5694 fell below threshold 10000,cleared,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth8/21]/fault-F110176,2020-09-03,22:15:56.703+00:00
16:21:11.532+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 16358 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth9/20]/fault-F110176,2020-09-03,22:15:56.729+00:00
16:25:25.820+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 10 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth9/20]/fault-F112128,2020-09-03,22:15:56.733+00:00
16:21:11.279+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 18407 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth8/5]/fault-F110176,2020-09-03,22:15:56.746+00:00
16:10:34.897+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 15 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth8/5]/fault-F112128,2020-09-03,22:15:56.750+00:00
16:01:05.424+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 19218 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth17/11]/fault-F110176,2020-09-03,22:15:56.788+00:00
16:26:27.937+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 15 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth17/11]/fault-F112128,2020-09-03,22:15:56.793+00:00
16:30:39.433+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 17805 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth15/11]/fault-F110176,2020-09-03,22:15:56.814+00:00
16:25:25.795+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 18 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth15/11]/fault-F112128,2020-09-03,22:15:56.818+00:00
16:30:41.272+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 7817 fell below threshold 10000,cleared,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth17/14]/fault-F110176,2020-09-03,22:15:56.830+00:00
16:30:41.267+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 18 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth17/14]/fault-F112128,2020-09-03,22:15:56.834+00:00
15:55:47.021+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 16877 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth15/31]/fault-F110176,2020-09-03,22:15:56.850+00:00
16:10:35.191+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 10 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth15/31]/fault-F112128,2020-09-03,22:15:56.854+00:00
16:25:25.338+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 14345 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth5/14]/fault-F110176,2020-09-03,22:15:56.858+00:00
16:21:10.997+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 11 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth5/14]/fault-F112128,2020-09-03,22:15:56.862+00:00
15:46:14.088+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 10946 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth17/7]/fault-F110176,2020-09-03,22:15:56.875+00:00
16:30:41.258+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 11 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth17/7]/fault-F112128,2020-09-03,22:15:56.879+00:00
16:01:05.017+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 18001 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth16/23]/fault-F110176,2020-09-03,22:15:56.935+00:00
16:06:22.112+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 11 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth16/23]/fault-F112128,2020-09-03,22:15:56.939+00:00
16:25:25.771+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 19783 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth17/8]/fault-F110176,2020-09-03,22:15:57.002+00:00
16:30:41.244+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 21 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth17/8]/fault-F112128,2020-09-03,22:15:57.006+00:00
16:30:41.221+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 11199 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth11/25]/fault-F110176,2020-09-03,22:15:57.019+00:00
16:30:41.225+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 12 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth11/25]/fault-F112128,2020-09-03,22:15:57.023+00:00
16:21:11.287+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 18411 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth10/2]/fault-F110176,2020-09-03,22:15:57.052+00:00
16:30:40.991+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 10 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth10/2]/fault-F112128,2020-09-03,22:15:57.056+00:00
15:55:46.521+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 13219 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth16/1]/fault-F110176,2020-09-03,22:15:59.266+00:00
16:10:34.623+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 15 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth16/1]/fault-F112128,2020-09-03,22:15:59.271+00:00
16:25:26.189+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 22959 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth13/6]/fault-F110176,2020-09-03,22:15:59.285+00:00
15:31:25.654+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 20 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth13/6]/fault-F112128,2020-09-03,22:15:59.289+00:00
16:10:34.614+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 16506 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth16/2]/fault-F110176,2020-09-03,22:15:59.294+00:00
16:26:27.821+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 15 raised above threshold 10,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth16/2]/fault-F112128,2020-09-03,22:15:59.298+00:00
16:15:53.840+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 19391 raised above threshold 10000,warning,topology/pod-1/node-201/sys/inst-overlay-1/rtd-[eth17/10]/fault-F110176,2020-09-03,22:15:59.312+00:00
